Date,Value
2012-06-30,695951.0
2012-07-31,695950.0
2012-08-31,695950.0
2012-09-30,694952.0
2012-10-31,694952.0
2012-11-30,694952.0
2012-12-31,695268.0
2013-01-31,695805.0
2013-02-28,695969.0
2013-03-31,695969.0
2013-04-30,695969.0
2013-05-31,695969.0
2013-06-30,695969.0
2013-07-31,695969.0
2013-08-31,695969.0
2013-09-30,695969.0
2013-10-31,695969.0
2013-11-30,695969.0
2013-12-31,695969.0
2014-01-31,695969.0
2014-02-28,695969.0
2014-03-31,695929.0
2014-04-30,693315.0
2014-05-31,690972.0
2014-06-30,690972.0
2014-07-31,690972.0
2014-08-31,690972.0
2014-09-30,690969.0
2014-10-31,690966.0
2014-11-30,690963.0
2014-12-31,690959.0
2015-01-31,690956.0
2015-02-28,690953.0
2015-03-31,690950.0
2015-04-30,690947.0
2015-05-31,692345.0
2015-06-30,693891.0
2015-07-31,695134.0
2015-08-31,695130.0
2015-09-30,695128.0
2015-10-31,695126.0
2015-11-30,695123.0
2015-12-31,695119.0
2016-01-31,695116.0
2016-02-29,695114.0
2016-03-31,695112.0
2016-04-30,695107.0
2016-05-31,695104.0
2016-06-30,695100.0
2016-07-31,695096.0
2016-08-31,695093.0
2016-09-30,695090.0
