Date,Value
2000-03-03,10664.0
2000-03-10,10160.0
2000-03-17,10755.0
2000-03-24,10150.0
2000-03-31,11113.0
2000-04-07,10799.0
2000-04-14,11006.0
2000-04-21,11515.0
2000-04-28,11117.0
2000-05-05,11330.0
2000-05-12,10517.0
2000-05-19,11933.0
2000-05-26,10717.0
2000-06-02,11048.0
2000-06-09,10892.0
2000-06-16,11283.0
2000-06-23,11777.0
2000-06-30,10876.0
2000-07-07,11599.0
2000-07-14,11068.0
2000-07-21,11766.0
2000-07-28,10883.0
2000-08-04,11679.0
2000-08-11,11582.0
2000-08-18,11239.0
2000-08-25,11043.0
2000-09-01,11583.0
2000-09-08,11531.0
2000-09-15,10823.0
2000-09-22,11795.0
2000-09-29,11166.0
2000-10-06,11194.0
2000-10-13,10959.0
2000-10-20,12098.0
2000-10-27,11218.0
2000-11-03,11907.0
2000-11-10,10975.0
2000-11-17,10592.0
2000-11-24,9998.0
2000-12-01,10980.0
2000-12-08,10912.0
2000-12-15,12405.0
2000-12-22,10280.0
2000-12-29,11442.0
2001-01-05,12962.0
2001-01-12,11345.0
2001-01-19,10365.0
2001-01-26,11859.0
2001-02-02,12277.0
2001-02-09,11558.0
2001-02-16,10204.0
2001-02-23,11808.0
2001-03-02,11754.0
2001-03-09,12854.0
2001-03-16,11253.0
2001-03-23,12145.0
2001-03-30,11370.0
2001-04-06,11479.0
2001-04-13,11907.0
2001-04-20,11580.0
2001-04-27,12908.0
2001-05-04,12316.0
2001-05-11,11204.0
2001-05-18,12676.0
2001-05-25,11326.0
2001-06-01,11831.0
2001-06-08,10764.0
2001-06-15,10998.0
2001-06-22,11419.0
2001-06-29,11825.0
2001-07-06,10857.0
2001-07-13,12094.0
2001-07-20,11993.0
2001-07-27,11285.0
2001-08-03,11134.0
2001-08-10,10278.0
2001-08-17,10972.0
2001-08-24,11468.0
2001-08-31,10502.0
2001-09-07,11261.0
2001-09-14,10579.0
2001-09-21,11053.0
2001-09-28,11862.0
2001-10-05,11744.0
2001-10-12,11117.0
2001-10-19,11495.0
2001-10-26,11452.0
2001-11-02,11701.0
2001-11-09,11749.0
2001-11-16,11220.0
2001-11-23,10553.0
2001-11-30,12104.0
2001-12-07,10815.0
2001-12-14,11119.0
2001-12-21,10756.0
2001-12-28,10290.0
2002-01-04,10995.0
2002-01-11,10545.0
2002-01-18,11031.0
2002-01-25,10828.0
2002-02-01,10799.0
2002-02-08,11205.0
2002-02-15,10533.0
2002-02-22,10043.0
2002-03-01,10433.0
2002-03-08,10178.0
2002-03-15,10398.0
2002-03-22,10061.0
2002-03-29,11529.0
2002-04-05,11493.0
2002-04-12,10500.0
2002-04-19,11438.0
2002-04-26,11739.0
2002-05-03,11868.0
2002-05-10,11010.0
2002-05-17,12141.0
2002-05-24,11438.0
2002-05-31,11055.0
2002-06-07,10868.0
2002-06-14,11198.0
2002-06-21,11800.0
2002-06-28,12022.0
2002-07-05,10159.0
2002-07-12,11312.0
2002-07-19,11316.0
2002-07-26,11340.0
2002-08-02,11093.0
2002-08-09,11116.0
2002-08-16,11512.0
2002-08-23,11714.0
2002-08-30,11349.0
2002-09-06,10911.0
2002-09-13,10664.0
2002-09-20,10967.0
2002-09-27,10722.0
2002-10-04,10870.0
2002-10-11,11315.0
2002-10-18,11909.0
2002-10-25,11442.0
2002-11-01,11840.0
2002-11-08,11465.0
2002-11-15,11988.0
2002-11-22,11831.0
2002-11-29,12176.0
2002-12-06,12288.0
2002-12-13,11822.0
2002-12-20,11554.0
2002-12-27,9847.0
2003-01-03,10569.0
2003-01-10,11097.0
2003-01-17,10841.0
2003-01-24,11211.0
2003-01-31,10450.0
2003-02-07,9777.0
2003-02-14,11039.0
2003-02-21,10602.0
2003-02-28,11550.0
2003-03-07,9840.0
2003-03-14,11613.0
2003-03-21,13064.0
2003-03-28,12719.0
2003-04-04,11457.0
2003-04-11,11819.0
2003-04-18,12920.0
2003-04-25,12138.0
2003-05-02,12578.0
2003-05-09,11445.0
2003-05-16,12914.0
2003-05-23,12679.0
2003-05-30,13079.0
2003-06-06,12656.0
2003-06-13,13187.0
2003-06-20,12175.0
2003-06-27,12259.0
2003-07-04,12250.0
2003-07-11,12432.0
2003-07-18,11970.0
2003-07-25,12915.0
2003-08-01,13022.0
2003-08-08,12243.0
2003-08-15,12779.0
2003-08-22,12666.0
2003-08-29,13226.0
2003-09-05,12037.0
2003-09-12,13334.0
2003-09-19,12988.0
2003-09-26,12123.0
2003-10-03,12474.0
2003-10-10,12371.0
2003-10-17,11558.0
2003-10-24,12305.0
2003-10-31,12632.0
2003-11-07,12314.0
2003-11-14,12391.0
2003-11-21,11555.0
2003-11-28,12032.0
2003-12-05,11474.0
2003-12-12,11198.0
2003-12-19,11756.0
2003-12-26,11899.0
2004-01-02,12078.0
2004-01-09,11634.0
2004-01-16,12604.0
2004-01-23,11234.0
2004-01-30,13188.0
2004-02-06,10643.0
2004-02-13,13119.0
2004-02-20,12623.0
2004-02-27,12575.0
2004-03-05,13073.0
2004-03-12,12486.0
2004-03-19,12773.0
2004-03-26,12938.0
2004-04-02,12810.0
2004-04-09,12112.0
2004-04-16,12941.0
2004-04-23,13160.0
2004-04-30,12137.0
2004-05-07,12679.0
2004-05-14,12986.0
2004-05-21,13004.0
2004-05-28,13714.0
2004-06-04,13145.0
2004-06-11,12643.0
2004-06-18,12743.0
2004-06-25,13532.0
2004-07-02,12833.0
2004-07-09,12599.0
2004-07-16,12286.0
2004-07-23,14364.0
2004-07-30,13228.0
2004-08-06,12523.0
2004-08-13,13044.0
2004-08-20,13476.0
2004-08-27,13141.0
2004-09-03,13490.0
2004-09-10,12445.0
2004-09-17,11175.0
2004-09-24,13231.0
2004-10-01,13282.0
2004-10-08,13122.0
2004-10-15,13146.0
2004-10-22,13179.0
2004-10-29,13407.0
2004-11-05,13398.0
2004-11-12,13300.0
2004-11-19,12944.0
2004-11-26,12974.0
2004-12-03,14018.0
2004-12-10,12907.0
2004-12-17,13086.0
2004-12-24,12461.0
2004-12-31,12647.0
2005-01-07,12144.0
2005-01-14,12752.0
2005-01-21,13405.0
2005-01-28,12936.0
2005-02-04,13059.0
2005-02-11,13286.0
2005-02-18,12886.0
2005-02-25,13370.0
2005-03-04,13037.0
2005-03-11,12886.0
2005-03-18,13412.0
2005-03-25,13516.0
2005-04-01,12365.0
2005-04-08,12786.0
2005-04-15,12634.0
2005-04-22,13815.0
2005-04-29,13331.0
2005-05-06,13340.0
2005-05-13,13891.0
2005-05-20,13633.0
2005-05-27,13687.0
2005-06-03,12969.0
2005-06-10,13709.0
2005-06-17,13134.0
2005-06-24,13834.0
2005-07-01,13814.0
2005-07-08,12993.0
2005-07-15,13927.0
2005-07-22,12918.0
2005-07-29,14183.0
2005-08-05,14485.0
2005-08-12,13333.0
2005-08-19,14040.0
2005-08-26,14124.0
2005-09-02,12435.0
2005-09-09,12601.0
2005-09-16,13704.0
2005-09-23,13294.0
2005-09-30,12665.0
2005-10-07,13033.0
2005-10-14,14175.0
2005-10-21,14263.0
2005-10-28,14087.0
2005-11-04,15217.0
2005-11-11,13768.0
2005-11-18,13798.0
2005-11-25,13465.0
2005-12-02,13884.0
2005-12-09,14648.0
2005-12-16,13544.0
2005-12-23,13663.0
2005-12-30,13166.0
2006-01-06,13754.0
2006-01-13,14078.0
2006-01-20,13061.0
2006-01-27,12914.0
2006-02-03,13364.0
2006-02-10,14340.0
2006-02-17,13799.0
2006-02-24,13268.0
2006-03-03,13121.0
2006-03-10,13261.0
2006-03-17,12632.0
